t,mean_abs_error_y,mean_abs_error_Z_S,mean_rel_error_Z_S,mean_abs_error_Z_H,mean_rel_error_Z_H,mean_abs_error_Z_V,mean_rel_error_Z_V,mean_abs_error_Z_X,mean_rel_error_Z_X
17.519996643066406,143.51287841796875,1.1370205879211426,0.7731810808181763,0.003645564429461956,364556.3125,1.0844712257385254,1.1813558340072632,0.0,0.0
17.639995574951172,143.26840209960938,1.163465142250061,0.3525238335132599,0.0035731908865273,357318.9375,1.1100127696990967,1.3203085660934448,0.0,0.0
17.75999641418457,143.04153442382812,1.1514946222305298,0.7710238099098206,0.0035398623440414667,353986.53125,1.1464991569519043,0.9552971720695496,0.0,0.0
17.87999725341797,142.8147430419922,1.192341923713684,0.30404359102249146,0.003549451008439064,354945.1875,1.17724609375,1.0348925590515137,0.0,0.0
17.999996185302734,142.57615661621094,1.1426790952682495,0.509229302406311,0.003486061468720436,348606.8125,1.215620756149292,1.140791893005371,0.0,0.0
18.1199951171875,142.28941345214844,1.1603827476501465,0.3819328844547272,0.0036057813558727503,360577.75,1.2430189847946167,1.6877965927124023,0.0,0.0
18.2399959564209,142.04324340820312,1.1646997928619385,0.9585155248641968,0.0036214753054082394,362147.25,1.27711021900177,1.8417620658874512,0.0,0.0
18.359996795654297,141.74746704101562,1.1786742210388184,0.34415239095687866,0.00370335066691041,370335.0625,1.311293601989746,1.6165332794189453,0.0,0.0
18.479995727539062,141.42153930664062,1.17836594581604,0.3898525834083557,0.0036456193774938583,364561.59375,1.3399314880371094,2.7900137901306152,0.0,0.0
18.599994659423828,141.10263061523438,1.2044700384140015,0.2988598644733429,0.0036516645923256874,365166.28125,1.3761048316955566,1.6495004892349243,0.0,0.0
18.719995498657227,140.77565002441406,1.2146213054656982,0.34824299812316895,0.0036215956788510084,362159.5,1.417518138885498,2.001657247543335,0.0,0.0
18.839996337890625,140.4053955078125,1.2131544351577759,0.3306630253791809,0.0037021690513938665,370217.03125,1.4609318971633911,1.6486141681671143,0.0,0.0
18.95999526977539,140.1029510498047,1.1624629497528076,0.37781357765197754,0.003771489951759577,377149.28125,1.4979767799377441,1.6620506048202515,0.0,0.0
19.079994201660156,139.6569366455078,1.1874260902404785,0.4143728017807007,0.003794661955907941,379466.25,1.534419298171997,2.2132999897003174,0.0,0.0
19.199995040893555,139.2189483642578,1.177776575088501,0.6499091386795044,0.0038406290113925934,384063.0,1.5826659202575684,1.9168622493743896,0.0,0.0
19.319995880126953,138.8140869140625,1.1630351543426514,0.3558793067932129,0.003918490372598171,391848.9375,1.6276620626449585,2.355212450027466,0.0,0.0
19.43999481201172,138.30438232421875,1.1768474578857422,0.3530139625072479,0.0039489977061748505,394899.5,1.6821244955062866,2.9084911346435547,0.0,0.0
19.559993743896484,137.77447509765625,1.2127219438552856,0.4288935363292694,0.0041422597132623196,414226.625,1.735284686088562,2.1441457271575928,0.0,0.0
19.679994583129883,137.3081817626953,1.1949156522750854,0.4427306652069092,0.004403591156005859,440358.9375,1.7945048809051514,2.053767204284668,0.0,0.0
19.79999542236328,136.7169189453125,1.214437484741211,0.36263877153396606,0.0046407259069383144,464072.59375,1.8464869260787964,10.203831672668457,0.0,0.0
19.919994354248047,136.17262268066406,1.2506070137023926,0.41732507944107056,0.004870645701885223,487064.3125,1.8973783254623413,4.0524797439575195,0.0,0.0
20.039993286132812,135.59169006347656,1.266707420349121,0.4154190719127655,0.005154963582754135,515496.71875,1.9539520740509033,4.557535648345947,0.0,0.0
20.15999412536621,134.96266174316406,1.298537015914917,0.5413041710853577,0.0055872295051813126,558723.375,2.008927345275879,2.9997735023498535,0.0,0.0
20.27999496459961,134.2906036376953,1.334404468536377,0.48293212056159973,0.00606483593583107,606484.125,2.0751655101776123,3.9686343669891357,0.0,0.0
20.399993896484375,133.6212921142578,1.3605800867080688,0.5392797589302063,0.0063838958740234375,638389.125,2.130864143371582,2.793886423110962,0.0,0.0
20.51999282836914,132.90708923339844,1.34641695022583,0.4408243000507355,0.006921608466655016,692160.0,2.198338270187378,6.825686931610107,0.0,0.0
20.63999366760254,132.1846923828125,1.3531522750854492,0.5238749384880066,0.0072442214004695415,724421.9375,2.2683908939361572,5.575603008270264,0.0,0.0
20.759994506835938,131.3789825439453,1.3591684103012085,0.7899113297462463,0.00786513276398182,786512.3125,2.3446743488311768,5.708924293518066,0.0,0.0
20.879993438720703,130.51116943359375,1.3699136972427368,0.49235987663269043,0.008346705697476864,834670.375,2.4124505519866943,3.521073341369629,0.0,0.0
20.99999237060547,129.6478729248047,1.3472610712051392,0.7336552739143372,0.008994287811219692,899429.4375,2.4802331924438477,24.921489715576172,0.0,0.0
21.119993209838867,128.75230407714844,1.3226408958435059,0.5884080529212952,0.009823355823755264,982336.1875,2.5614330768585205,4.0274248123168945,0.0,0.0
21.239994049072266,127.79015350341797,1.2766035795211792,0.6809395551681519,0.010716062970459461,1071606.875,2.6374030113220215,4.142764091491699,0.0,0.0
